Date,SPX_Index,Large_Value_Index,Small_Growth_Index,EAFE_Index,EM_Index,AGG_Index,IG_Corps_Index,Tsy_Index,MBS_Index,Muni_Index,SPX_ETF,Large_Value_ETF,Small_Growth_ETF,EAFE_ETF,EM_ETF,AGG_ETF,IG_Corps_ETF,Tsy_ETF,MBS_ETF,Muni_ETF
10/12/2007,3473.3327,1183.9806,477.829,3112.867,1719.5079,1339.63,1645,1809.91,1387.52,744.7394,201.9495,26.2467,27.5017,92.7032,55.458,117.6562,135.9201,112.2727,102.7853,100.55
10/15/2007,3444.258,1174.7663,472.0632,3100.0426,1738.4396,1340.99,1648.67,1811.74,1388.27,744.9303,200.2443,26.0592,27.1107,91.9503,54.78,117.6915,136.3472,112.2983,102.8573,100.58
10/16/2007,3421.6182,1164.3417,469.1131,3058.7471,1717.1143,1342,1648.97,1811.54,1389,745.7895,198.6554,25.8769,27.027,90.5316,53.765,117.8808,136.575,112.3368,102.941,100.72
10/17/2007,3427.9529,1163.5647,471.2342,3070.811,1724.182,1348.23,1658.76,1833.11,1393.97,747.7307,199.2625,25.6479,27.0068,91.4919,55.006,118.2831,137.2273,113.5667,103.104,101.21
10/18/2007,3425.4699,1159.4283,472.0207,3081.3349,1723.144,1350.98,1659.95,1841.03,1397.74,748.8315,198.5391,25.755,27.0068,91.7102,55.285,118.626,137.2402,114.1945,103.2787,101.3696
10/19/2007,3337.7246,1131.3639,457.4854,3053.4427,1702.1485,1356.28,1669.04,1859.74,1401.58,751.0838,193.346,25.1225,26.3492,89.6913,52.92,119.1704,138.1332,115.8986,103.8647,101.63
10/22/2007,3350.4716,1134.9311,462.9944,2994.1634,1663.188,1356.1,1665.09,1863.62,1401.87,751.3203,194.4699,25.1959,26.6687,89.5822,53.303,119.1349,138.1332,115.9114,103.7927,101.7
10/23/2007,3379.9653,1140.9403,469.0452,3036.3319,1709.555,1356.81,1667.14,1860.17,1402.92,751.064,196.0459,25.3573,26.9178,90.8481,54.78,119.0994,137.3179,115.7576,103.8647,101.85
10/24/2007,3371.7597,1137.5296,465.2438,3023.205,1705.0139,1361.44,1673.05,1872.76,1407.39,752.0229,195.6842,25.3485,26.7833,90.6516,54.422,119.6199,138.1591,116.616,104.1114,102
10/25/2007,3368.5141,1135.319,461.5766,3054.3435,1730.1901,1360.38,1670.7,1870.06,1406.76,751.5509,196.1493,25.2546,26.603,91.0663,55.114,119.3123,137.8356,116.2189,104.2039,101.49
10/26/2007,3414.9594,1152.1685,470.1872,3098.7321,1767.2857,1358.04,1667.82,1864.79,1404.32,750.5246,198.4487,25.5334,26.7934,92.7141,56.675,119.2059,137.6155,115.9498,104.06,101.15
10/29/2007,3428.1202,1156.4117,471.6332,3134.5783,1803.6281,1359.23,1670.42,1868.58,1405.56,750.8024,199.1075,25.7741,27.0016,93.3907,57.979,119.2059,137.9132,116.3982,104.0908,101.36
10/30/2007,3406.049,1146.071,468.0872,3123.2883,1794.9738,1358.84,1669.93,1867.32,1405.6,749.7559,197.7253,25.5481,26.829,92.6487,56.884,119.3597,137.9262,116.3342,104.1628,101.28
10/31/2007,3447.0962,1158.9538,474.9966,3151.9399,1803.1898,1353.49,1661.7,1850.71,1400.82,748.0953,199.7793,25.7683,27.1031,93.9582,58.132,119.0284,137.2143,115.2836,103.9675,101.02
11/1/2007,3356.8264,1123.3262,457.9866,3123.8481,1790.3192,1359.49,1670.62,1872.71,1405.39,749.3065,195.1029,25.0193,26.4113,91.983,55.785,119.3211,138.2571,116.7746,104.2559,101.2868
11/2/2007,3359.675,1118.901,461.3274,3094.1503,1766.409,1362.8,1674.05,1884.28,1407.5,749.4743,195.3225,24.9082,26.4787,92.4959,56.102,119.4518,137.3991,117.1478,104.3899,101.1359
11/5/2007,3343.3024,1111.9081,457.15,3063.8818,1734.1283,1359.64,1667.9,1880.04,1403.45,748.8533,193.8369,24.7618,26.4203,91.0227,54.151,119.3449,137.7371,117.0963,103.9256,100.804
11/6/2007,3383.6351,1125.4159,464.0187,3087.4903,1759.1206,1357.06,1664.71,1872.72,1400.51,746.0133,196.4464,25.0374,26.5347,92.3977,56.206,119.1905,136.8921,116.5301,103.554,100.5324
11/7/2007,3286.0081,1089.4248,450.4265,3094.242,1757.2989,1357.57,1664.29,1872.4,1400.72,744.5003,191.0724,24.2625,25.9227,90.7935,54.415,119.2142,136.8011,116.736,103.6057,100.452
11/8/2007,3284.2587,1097.7434,449.9759,3064.6926,1728.7131,1359.4,1666.9,1877.12,1401.76,743.7635,190.1036,24.3505,25.9405,90.9572,54.693,119.333,137.0221,116.5301,103.6884,100.3313
11/9/2007,3237.4425,1087.9274,443.2943,3027.6341,1723.2841,1361.78,1668.33,1888.99,1404.97,743.3316,187.4941,24.4768,25.6587,89.1893,53.407,119.7488,137.6331,117.5209,104.0184,100.7839
11/12/2007,3205.1059,1078.18,438.2443,2985.9713,1661.4677,1361.78,1668.33,1888.99,1404.97,743.3316,185.6339,24.0482,25.1409,87.727,50.451,119.5825,137.5811,117.9456,104.2249,100.7839
11/13/2007,3299.4465,1109.2113,450.8022,2999.4908,1672.6015,1360.4,1664.08,1886.81,1404.68,743.4219,191.292,24.7116,25.5927,90.0842,54.015,119.5944,136.8921,117.5081,104.1732,100.7135
11/14/2007,3276.9674,1102.0462,448.1861,3041.2148,1726.2701,1360.71,1663.38,1886.51,1405.71,743.4709,190.7624,24.6705,25.646,89.9423,54.068,119.5469,136.3071,117.6367,104.1836,101.1862
11/15/2007,3233.8283,1084.0701,441.5124,3001.3811,1705.76,1365.95,1670.6,1903.74,1409.16,745.2038,188.0108,24.2097,25.2823,88.4582,52.823,120.0575,136.8271,118.7434,104.452,101.5885
11/16/2007,3250.8241,1086.3583,441.4075,2970.8294,1680.3249,1365.3,1668.67,1906.08,1407.64,746.2534,188.3338,24.1128,25.1612,88.7419,53.476,119.9745,136.8401,118.9106,104.3075,101.3874
11/19/2007,3194.135,1064.2014,430.574,2927.8373,1655.0865,1368.86,1674.92,1917.75,1410.28,747.6649,185.7114,23.7987,24.6941,86.3957,51.011,120.2359,137.8931,119.6827,104.5759,101.488
11/20/2007,3208.6343,1067.5491,429.6319,2972.5716,1657.0023,1367.54,1674.22,1917.73,1406.98,748.0551,186.8482,23.9132,24.6205,88.3272,52.413,119.9864,137.0221,119.554,104.2972,100.8342
11/21/2007,3157.7201,1050.5784,423.8197,2913.6038,1603.1478,1370.59,1676.61,1921.68,1411.61,749.1428,183.0244,23.4817,24.26,86.3302,49.773,120.9012,137.9841,120.2489,104.6481,101.4377
11/22/2007,3157.7201,1050.5784,423.8197,2928.8164,1599.1188,1370.59,1676.61,1921.68,1411.61,749.1428,183.0244,23.4817,24.26,86.3302,49.773,120.9012,137.9841,120.2489,104.6481,101.4377
11/23/2007,3211.3977,1069.339,431.6255,2958.4229,1600.0362,1372.65,1678.46,1928.37,1414.73,749.4353,186.1894,23.875,24.7703,88.5018,51.244,120.2834,137.2951,120.6092,104.9165,101.3974
11/26/2007,3136.7642,1042.0083,422.9771,2972.7164,1620.1457,1382.94,1695.87,1962.42,1422.51,751.8488,182.0814,23.2821,24.3768,87.1159,49.21,121.3763,139.5702,122.9897,105.3706,102.695
11/27/2007,3186.3555,1056.998,427.1893,2965.3824,1602.6128,1376.64,1684.12,1943.11,1417.05,751.5067,184.1741,23.6872,24.4987,88.2945,51.095,120.8774,138.3741,121.8188,104.8958,101.7897
11/28/2007,3278.3685,1088.305,442.7838,2998.037,1623.8919,1374.2,1675.08,1931.78,1418.45,751.4906,190.0648,24.421,25.3364,90.8044,53.894,120.5804,137.4121,120.9952,105.0919,101.7394
11/29/2007,3280.1673,1087.5993,441.8258,3032.0244,1655.0573,1377.94,1678.81,1945.26,1421.35,752.7602,190.1294,24.3711,25.2424,90.0624,53.233,120.9249,137.9321,122.0375,105.4945,102.4334
11/30/2007,3305.6587,1102.2798,442.1911,3048.928,1675.7648,1377.83,1671.65,1935.8,1425.24,752.869,192.0413,24.6793,25.283,90.5534,53.685,121.1625,138.6082,121.4456,105.5873,102.4133
12/3/2007,3286.3099,1096.538,438.5327,3039.533,1677.3477,1382.09,1679.03,1948.72,1427.15,753.8939,190.7753,24.5589,25.1104,90.2151,53.219,121.8118,138.6561,122.4054,105.8423,102.6223
12/4/2007,3264.828,1087.3276,434.3783,3019.3868,1682.3328,1381.78,1675.78,1949.98,1427.39,754.8133,189.0701,24.3476,24.8896,89.6477,53.08,121.3466,138.7214,122.3925,105.9459,102.3298
12/5/2007,3316.163,1103.6909,441.9619,3038.6997,1712.8677,1380.64,1670.92,1942.04,1427.74,754.8175,192.2351,24.691,25.085,90.6844,55.438,121.12,138.1991,120.9326,105.7802,102.0171
12/6/2007,3366.3572,1123.2475,453.4411,3047.0378,1727.8235,1374.92,1660.79,1923.62,1423.33,753.9511,194.9866,25.0873,25.8263,91.5465,56.31,120.9888,137.1808,119.8733,105.3554,101.664
12/7/2007,3360.3866,1120.8439,452.9342,3072.2771,1730.8443,1366.74,1650.01,1900.02,1415.28,751.7926,194.9479,25.0374,25.7755,91.1864,55.643,120.2971,136.0057,118.5297,104.8892,101.5329
12/10/2007,3385.7476,1131.1993,455.6648,3090.8561,1723.0773,1365.78,1649.96,1894.85,1414.04,751.1689,196.4593,25.3074,25.9784,92.1249,55.66,120.0585,136.0971,117.8192,104.8063,101.5429
12/11/2007,3300.2214,1100.288,441.855,3088.7935,1726.1763,1375.87,1667.81,1923.61,1421.59,753.5564,191.0724,24.6353,25.2754,89.7241,53.303,120.6429,137.4158,120.1317,105.3935,102.2894
12/12/2007,3320.6211,1104.8161,445.7965,3082.1075,1716.6492,1372.36,1659.55,1911.21,1420.12,752.6501,192.9585,24.694,25.2526,91.5247,54.902,120.5237,136.9849,118.8915,105.3658,102.0877
12/13/2007,3324.8016,1105.7169,444.515,2998.8924,1676.4308,1368.18,1651.17,1892.98,1417.24,752.2232,192.558,24.7057,25.3846,89.6586,53.393,120.0585,136.2016,117.5996,104.9203,101.9868
12/14/2007,3279.1536,1088.4769,436.9674,2965.917,1652.6332,1364.59,1648.15,1881.92,1413.7,751.389,190.1165,24.4092,25.0267,87.236,52.12,119.7246,134.6609,117.057,104.8374,101.7447
12/17/2007,3229.9746,1074.2615,426.9201,2899.0852,1597.7172,1367.4,1653.37,1890.92,1415.38,751.6387,187.4037,24.0394,24.5139,85.3808,49.899,119.9035,135.9733,118.1034,104.9617,101.9767
12/18/2007,3250.2843,1081.1464,434.766,2899.1645,1605.3625,1373.13,1661.29,1907.72,1421.06,753.086,188.45,24.1862,24.8134,86.4503,51.269,120.5356,136.3843,118.8656,105.1681,102.4609
12/19/2007,3245.963,1079.0876,436.9696,2882.5728,1615.5546,1376.46,1666.29,1917.86,1424.36,754.0572,188.45,24.1744,24.8921,85.7409,51.602,120.7861,137.4549,120.4417,105.6455,102.814
12/20/2007,3262.7197,1082.6527,444.1215,2882.7712,1614.1749,1379.34,1672.46,1928.22,1425.42,754.9145,189.6385,24.1568,25.2577,86.3521,51.884,120.6787,136.7891,120.1833,105.5108,102.1785
12/21/2007,3317.6173,1101.0845,454.2311,2922.3059,1641.2017,1371.42,1659.81,1901.57,1419.29,752.8943,192.3583,24.6434,25.7131,87.5852,53.449,120.1539,136.6455,118.4264,105.1275,102.0574
12/24/2007,3344.4461,1110.5088,458.9966,2930.369,1670.4777,1368.96,1656.55,1892.92,1416.83,752.1689,193.7867,24.809,25.9709,87.9346,54.341,120.1897,135.9535,117.8709,104.827,101.8355
12/25/2007,3344.4461,1110.5088,458.9966,2942.1317,1670.7746,1368.96,1656.55,1892.92,1416.83,752.1689,193.7867,24.809,25.9709,87.9346,54.341,120.1897,135.9535,117.8709,104.827,101.8355
12/26/2007,3347.2146,1110.8003,461.5832,2960.7818,1678.7193,1365.44,1650.28,1879.51,1414.35,751.52,194.2023,24.8445,26.0895,88.1808,54.623,119.82,135.9927,116.8374,104.682,101.7144
12/27/2007,3300.3744,1095.5951,448.7889,2971.3505,1688.7924,1370.08,1658.41,1894.14,1418.1,752.2264,191.761,24.5428,25.5327,87.6436,53.362,120.4743,136.7983,118.1057,105.061,102.375
12/28/2007,3305.1908,1097.2374,448.9609,2981.4428,1687.0193,1377.34,1668.61,1915.32,1425.23,753.7572,191.2805,24.5133,25.525,88.3934,53.563,121.121,137.2284,119.9474,105.7788,102.4661
12/31/2007,3282.5991,1091.4414,444.9328,2980.5301,1685.0706,1381.7,1674.29,1928.04,1429.28,754.9563,189.865,24.3359,25.3368,87.8451,52.919,121.157,137.4907,120.6802,105.8932,103.1442
1/1/2008,3282.5991,1091.4414,444.9328,2980.5301,1685.5577,1381.7,1674.29,1928.04,1429.28,754.9563,189.865,24.3359,25.3368,87.8451,52.919,121.157,137.4907,120.6802,105.8932,103.1442
1/2/2008,3235.867,1076.5896,438.0202,2980.5163,1671.4273,1390.65,1689.57,1953.82,1435.59,757.4462,188.2029,24.0342,24.9244,87.5317,52.046,121.7316,139.1169,122.4117,106.4965,103.4676
1/3/2008,3235.867,1075.0879,434.2824,2972.9713,1661.0068,1390.52,1687.17,1950.69,1436.52,758.122,188.112,24.049,24.8032,87.6772,52.514,122.0551,138.6579,122.2431,106.5485,103.3462
1/4/2008,3156.4215,1052.2613,420.0433,2922.047,1657.651,1394.34,1690.12,1956.05,1440.61,761.005,183.502,23.6144,24.0608,85.6853,50.936,122.3066,139.7988,122.2691,106.6422,103.2956
1/7/2008,3166.6205,1056.4666,419.4886,2894.3632,1634.0254,1396.07,1690.84,1961.64,1443.34,762.3006,183.3462,23.6617,23.8649,85.7748,51.31,122.1629,139.6283,122.8008,107.0166,103.1843
1/8/2008,3109.563,1034.0434,409.508,2905.9503,1651.4013,1395.53,1687.64,1959.04,1443.22,763.1182,180.3854,23.2004,23.3365,85.2936,50.912,122.7737,139.3661,122.6582,106.8294,103.0326
1/9/2008,3152.1691,1045.7251,413.6794,2882.6086,1660.4547,1397.23,1687.14,1968,1445.28,765.1727,182.2814,23.5138,23.5427,85.9091,52.581,122.4862,139.0775,122.8916,106.923,103.2956
1/10/2008,3177.2748,1056.3943,418.2987,2862.1819,1652.7275,1392.51,1676.42,1943.99,1443.02,764.8327,183.476,23.7622,23.7953,85.8196,53.2,122.2348,138.6682,121.2315,106.7254,103.1439
1/11/2008,3134.2749,1044.9914,409.481,2848.5465,1642.4686,1398.08,1685.29,1957.39,1448.1,765.6804,181.9957,23.499,23.3597,84.1075,51.704,122.7617,139.6808,122.1783,107.2871,103.2754
1/14/2008,3168.3465,1054.496,414.2641,2871.9757,1648.5643,1399.63,1685.86,1962.34,1449.67,766.6096,183.4631,23.6853,23.6948,85.4503,52.465,122.8575,139.1038,122.6322,107.2351,103.7407
1/15/2008,3089.4123,1028.0146,404.9749,2808.9474,1619.0064,1403.67,1691.8,1980.44,1452.59,768.4782,179.4245,23.0821,23.0916,82.6752,50.091,123.3006,139.8513,124.0071,107.6096,104.3072
1/16/2008,3072.4175,1026.198,404.2386,2736.4052,1553.1075,1401.99,1688.41,1974.83,1450.73,768.9157,177.8792,23.0762,22.9859,81.0077,48.007,122.9293,139.6415,123.1121,107.0999,103.9126
1/17/2008,2983.1524,991.9607,393.1565,2740.0386,1544.026,1405.4,1694.79,1989.92,1453.59,769.9205,173.2692,22.2837,22.3492,79.7879,46.609,123.6718,140.2972,124.7074,107.5263,104.5379
1/18/2008,2965.1879,981.8713,389.7298,2713.5103,1537.9347,1404.96,1692.92,1982.33,1453.45,769.688,171.4902,22.1181,22.1378,80.2467,47.673,123.6479,140.0611,123.8514,107.3495,104.2364
1/21/2008,2965.1879,981.8713,389.7298,2561.3528,1448.1439,1404.96,1692.92,1982.33,1453.45,769.688,171.4902,22.1181,22.1378,80.2467,47.673,123.6479,140.0611,123.8514,107.3495,104.2364
1/22/2008,2932.3182,977.4083,386.7971,2564.3299,1409.2002,1412.73,1697.66,2005.03,1461.86,771.9629,169.7501,21.9318,21.9695,78.0088,46.476,123.8395,140.3627,125.1742,108.0048,104.3173
1/23/2008,2995.275,1007.1695,395.2796,2531.9621,1428.3197,1415.91,1705.37,2015.96,1462.42,773.2293,173.8276,22.6602,22.3517,77.5498,46.771,123.4682,140.5463,124.889,107.7968,104.4387
1/24/2008,3025.4902,1014.6533,396.7357,2660.7349,1466.4378,1402.72,1688.01,1974.11,1450.74,768.2568,175.295,22.7805,22.643,80.2691,47.68,123.1569,139.3529,122.3858,107.1727,103.9835
1/25/2008,2977.5053,999.2015,394.3623,2697.4458,1504.0686,1407.37,1698.13,1989.34,1454.49,767.9517,172.7628,22.3902,22.4368,79.1053,46.954,123.3724,140.8611,124.448,107.5367,104.0644
1/28/2008,3029.8087,1021.7549,400.7707,2665.7334,1472.3617,1408.55,1698.18,1990.85,1456.52,767.8466,175.6196,22.8544,22.7023,79.9894,48.116,123.612,140.8217,123.9811,107.5471,104.0138
1/29/2008,3048.6216,1032.8567,402.0052,2704.6432,1492.8151,1405.16,1693.26,1979.37,1454.17,765.1503,176.4897,23.1058,22.9472,80.4706,47.88,123.2287,140.5857,123.1381,107.4639,103.7002
1/30/2008,3034.2778,1027.8065,396.2012,2684.8748,1477.29,1401.52,1686.14,1961.38,1452.89,763.6604,175.1911,22.9668,22.8261,80.1014,47.25,123.4203,140.5595,122.3339,107.4743,103.0832
1/31/2008,3085.6994,1047.7114,404.1118,2705.3891,1473.7534,1404.91,1691.33,1978.93,1455.66,764.4776,178.3856,23.3009,23.1947,80.9517,48.197,123.9592,141.0185,123.2029,107.724,103.417
2/1/2008,3123.4383,1062.4938,415.06,2747.3991,1516.0998,1407.79,1697.51,1987.87,1457.01,766.224,181.2555,23.6439,23.803,82.3058,49.158,123.8331,141.6134,123.9407,107.7533,104.0943
2/4/2008,3090.8339,1050.0316,411.623,2763.7324,1546.5348,1406.16,1695.82,1977.59,1455.61,766.0401,178.97,23.4103,23.5607,81.4665,49.31,123.761,141.2313,122.6652,107.5445,103.8304
2/5/2008,2992.2226,1014.23,397.9706,2672.4965,1526.6222,1409.31,1702.14,1986.76,1458.78,768.1792,174.1782,22.6681,22.8621,77.7288,46.655,124.1458,141.7188,123.6023,107.8577,104.4088
2/6/2008,2970.6098,1008.354,391.2923,2651.9015,1495.6273,1407.13,1698.62,1980.82,1457.02,768.1241,172.7758,22.4671,22.5348,77.6618,45.891,124.0496,140.9547,123.2249,107.7011,104.3885
2/7/2008,2994.7745,1016.666,396.7117,2599.574,1482.9634,1400.02,1685.55,1954.54,1452.55,766.3874,173.9185,22.6947,22.7745,77.2699,46.669,122.9554,139.3342,120.5698,107.2,104.0943
2/8/2008,2982.2222,1008.1596,395.8398,2597.1774,1482.8517,1403.23,1692.13,1969.29,1455.63,767.1206,172.8017,22.4404,22.7152,76.4756,46.581,123.5446,139.8612,121.9494,107.555,104.1551
2/11/2008,2999.9456,1009.4453,397.5551,2579.3352,1467.6813,1405.17,1695.64,1978.46,1456.54,768.1832,173.6848,22.4552,22.8673,76.8784,47.159,123.8091,140.2827,122.457,107.5863,104.5001
2/12/2008,3021.8649,1019.2067,400.6376,2652.2443,1490.8795,1401,1688.25,1965.52,1454.42,766.9233,175.295,22.6947,22.9524,78.5346,47.919,123.761,140.0851,121.7282,107.3714,104.2262
2/13/2008,3064.146,1031.1852,410.6811,2641.7673,1504.7793,1400.12,1686.52,1958.34,1452.27,765.7988,177.087,22.9431,23.455,79.0717,48.996,123.0276,138.6755,120.4395,107.106,103.9218
2/14/2008,3023.1168,1018.3845,401.3854,2680.0561,1537.657,1392.29,1676.16,1930.93,1443.64,762.4972,175.5287,22.6563,23.0271,78.7137,48.366,122.6428,138.3724,118.6697,106.5631,102.9436
2/15/2008,3025.8352,1021.1685,398.3783,2654.8081,1535.0428,1393.08,1678.18,1941.07,1444.44,760.8569,175.4898,22.7361,22.9266,79.0046,48.711,122.5827,138.8204,119.5807,106.6049,103.313
2/18/2008,3025.8352,1021.1685,398.3783,2680.9562,1545.7007,1393.08,1678.18,1941.07,1444.44,760.8569,175.4898,22.7361,22.9266,79.0046,48.711,122.5827,138.8204,119.5807,106.6049,103.313
2/19/2008,3023.3807,1020.2422,398.7158,2709.0909,1562.0132,1385.53,1668.57,1927.22,1434.82,758.8043,175.9832,22.7835,22.9498,79.7767,49.349,121.9935,137.4502,118.3703,105.6757,102.2577
2/20/2008,3048.7709,1027.9459,401.9115,2647.9708,1542.8014,1383.19,1664.5,1925.8,1433.29,757.1317,176.5027,22.7894,23.1612,79.3627,49.76,121.8011,137.7532,119.1903,105.801,102.8868
2/21/2008,3010.581,1014.6257,394.7024,2697.1869,1563.2302,1392.91,1678.16,1947.59,1442.14,755.9201,175.0353,22.5114,22.7565,79.2172,49.063,122.7991,138.7018,120.4527,106.417,102.5215
2/22/2008,3034.619,1024.7421,393.5032,2681.7488,1557.4623,1390.47,1676.75,1943.38,1436.68,753.2237,176.1131,22.7598,22.7822,80.2244,49.722,122.1498,138.1564,119.7629,105.968,102.0954
2/25/2008,3076.6061,1039.8581,402.0004,2727.3279,1572.8666,1383.69,1666.83,1924.49,1429.5,749.5482,178.3337,23.091,23.2797,81.5001,50.648,121.717,137.2789,118.5395,105.5191,101.5576
2/26/2008,3097.9026,1046.0166,406.654,2764.7911,1587.5463,1387.88,1669.76,1927.61,1434.72,746.8526,179.6712,23.1649,23.553,82.7086,51.317,122.3061,138.267,118.5786,105.8428,101.6388
2/27/2008,3095.792,1044.7691,406.379,2809.1528,1612.7801,1390.42,1671.29,1930.45,1440.41,741.462,179.4894,23.2063,23.4009,82.9772,51.75,122.5585,138.1353,118.6827,106.3752,100.9995
2/28/2008,3068.4672,1033.9154,401.3581,2780.0911,1614.384,1398.3,1681.56,1954.12,1450.02,734.1372,177.7363,22.9313,23.3261,82.1827,51.193,123.2921,139.1366,120.7911,107.106,99.2746
2/29/2008,2985.4456,1003.8104,390.119,2744.9195,1581.3841,1406.86,1693.21,1987.37,1455.9,729.4767,173.7757,22.3369,22.7126,80.1238,49.158,123.761,140.0193,122.6392,107.6176,98.6151
3/3/2008,2987.1175,1003.9104,389.1067,2694.2476,1550.5233,1405.26,1689.3,1986.62,1453.12,730.0079,173.3601,22.3103,22.501,80.3587,49.426,123.7402,140.017,122.3242,107.2194,99.7285
3/4/2008,2976.8291,998.6375,386.5552,2671.1422,1538.8112,1398.86,1683.65,1974.65,1442.78,739.1168,172.6978,22.2396,22.442,79.1389,48.278,123.2092,139.1967,121.1354,106.5347,100.6139
3/5/2008,2993.9112,1002.829,389.0765,2703.7326,1546.947,1389.95,1669.48,1949.74,1433.62,742.5713,173.7887,22.2689,22.6198,80.0901,49.292,122.4247,138.2177,119.6854,105.5338,100.8479
3/6/2008,2928.4629,977.8303,377.3014,2705.9309,1549.8327,1386.73,1670.99,1958.27,1426.13,747.8196,170.1916,21.7396,21.9677,78.9487,47.602,122.2437,138.0324,120.3255,105.293,101.3975
3/7/2008,2903.8881,970.0351,373.8974,2659.1379,1513.6101,1391.63,1671.39,1967,1435.68,751.49,168.4385,21.5918,21.7718,78.0198,46.944,122.6178,137.7414,120.4822,106.005,101.7435
3/10/2008,2859.1125,954.5278,362.1232,2628.9941,1482.0161,1395.28,1678.25,1989.4,1436.79,752.4133,166.2179,21.2872,21.1737,77.6282,46.12,123.2695,137.7149,122.2588,106.2876,101.774
3/11/2008,2965.3703,995.7483,378.3303,2645.1574,1515.1878,1388.99,1660.66,1964.8,1435.9,749.122,172.1914,21.9555,21.8594,80.0789,49.222,122.5213,136.1405,121.2138,106.2248,101.6213
3/12/2008,2939.5286,985.2504,375.7965,2706.3862,1532.4985,1400.01,1672.47,1992.89,1450.88,749.5315,170.5812,21.9259,21.8027,80.0789,48.31,123.7764,137.7811,123.5521,107.4184,101.835
3/13/2008,2954.715,990.088,382.6977,2678.9185,1490.0826,1396.03,1662.14,1983.03,1447.7,748.9756,170.9578,21.9792,22.1636,80.2132,47.87,123.2454,136.286,122.5854,106.9975,101.3771
3/14/2008,2893.3762,968.017,373.1949,2656.9732,1480.3569,1401.33,1666.99,2006.75,1451.85,750.0345,168.3087,21.5741,21.7331,78.2771,46.173,123.7643,136.2066,124.1008,107.366,101.5806
3/17/2008,2867.8942,959.191,364.3675,2576.9829,1415.7337,1411.5,1672.02,2021.31,1468.1,751.018,166.6075,21.4351,21.0861,77.091,45.032,124.2954,137.318,125.0544,108.5281,101.7231
3/18/2008,2989.5933,1002.383,382.4717,2644.6847,1443.708,1405.11,1664.04,2006.5,1460.21,749.9504,173.5289,22.3369,22.0115,79.4522,47.373,124.0057,137.0666,124.571,108.0361,101.255
3/19/2008,2917.0152,977.7208,372.3227,2626.271,1444.8648,1412.82,1677.15,2025.54,1466.19,750.63,169.2306,21.9378,21.6377,76.5761,44.527,124.3799,137.662,126.635,108.4653,101.8147
3/20/2008,2986.8616,1006.4805,380.9132,2586.5913,1417.8478,1414.84,1679.67,2037.79,1468.01,751.535,172.3498,22.4958,21.8687,77.7289,45.278,124.8143,138.3897,126.9499,108.392,102.1607
3/21/2008,2986.8616,1006.4805,380.9132,2596.5244,1426.0775,1414.84,1679.67,2037.79,1468.01,751.535,172.3498,22.4958,21.8687,77.7289,45.278,124.8143,138.3897,126.9499,108.392,102.1607
3/24/2008,3032.6246,1018.2178,394.2421,2587.7482,1454.2629,1405.24,1663.71,2002.18,1458.78,749.5016,175.7947,22.7554,22.5965,79.1499,47.014,123.8971,138.125,124.4927,107.5545,101.4076
3/25/2008,3039.6224,1019.0819,396.7411,2694.8976,1497.1322,1408.32,1669.77,2005.54,1460.38,749.4198,175.9643,22.7792,22.71,80.3027,47.736,124.1264,138.7469,125.0152,107.7429,101.3567
3/26/2008,3013.1274,1008.5665,395.4493,2714.7557,1501.5659,1408.1,1669.43,2000.59,1461.51,749.3031,173.8112,22.4696,22.6868,80.3027,47.349,123.7643,138.9162,124.4927,107.8371,101.4076
3/27/2008,2979.2195,998.3135,390.6111,2732.5047,1500.4465,1404.98,1665.43,1990.32,1457.24,747.657,173.2632,22.3535,22.4881,80.2356,47.12,123.8126,138.0721,123.6174,107.6696,101.3975
3/28/2008,2955.6709,989.229,385.5369,2726.4224,1509.0026,1408.92,1669.17,1998.11,1462.16,748.996,171.606,22.1183,22.2713,80.1684,47.035,124.1143,138.813,124.8192,108.0361,101.7638
